"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","PreparationStartDate","ProviderName","ActivityStartDateTime","ActivityEndDateTime","param"
"262","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802041","Sample-Routine","Water","Surface Water",2018-05-09,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650",NA,NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.463,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-06-08,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-05-09 16:30:00,NA,"Nitrogen Suspended mg/l"
"263","USGS-TX","USGS Texas Water Science Center","nwistx.01.01302117","Sample-Routine","Water","Surface Water",2013-06-21,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057410","A-1760133 TPCN volumes - 21,24,25",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.213,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-09-13,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-06-21 16:30:00,NA,"Nitrogen Suspended mg/l"
"264","USGS-TX","USGS Texas Water Science Center","nwistx.01.00800618","Sample-Routine","Water","Surface Water",2008-04-28,"15:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","tech sample;no hydro event or condition given;from teflon churn",NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.281,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2008-05-30,NA,"Laboratory Reporting Level",0.04,"mg/l",NA,"NWIS",2008-04-28 20:20:00,NA,"Nitrogen Suspended mg/l"
"265","USGS-TX","USGS Texas Water Science Center","nwistx.01.01401518","Sample-Routine","Water","Surface Water",2014-05-21,"10:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057410","A-1480015 TPCN volumes: 23, 22, 24 L-1480015 Received May 23, 2014",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.448,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2014-08-07,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2014-05-21 15:45:00,NA,"Nitrogen Suspended mg/l"
"266","USGS-TX","USGS Texas Water Science Center","nwistx.01.01301102","Sample-Routine","Water","Surface Water",2013-04-11,"12:45:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057410","A-1060041 TPCN filter volumes: 26, 27, 27 L-1060041 Received April 13, 2013",NA,"Falling stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.389,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-06-04,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-04-11 17:45:00,NA,"Nitrogen Suspended mg/l"
"267","USGS-TX","USGS Texas Water Science Center","nwistx.01.01301266","Sample-Routine","Water","Surface Water",2013-04-22,"13:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057200","A-1160086 TPCN Volumes: 25, 25, 27 L-1160086 Received April 25, 2013",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Grab sample",NA,"Nitrogen","Suspended",0.153,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-06-17,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-04-22 18:30:00,NA,"Nitrogen Suspended mg/l"
"268","USGS-TX","USGS Texas Water Science Center","nwistx.01.01901607","Sample-Routine","Water","Surface Water",2019-06-04,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650",NA,NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.684,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-07-09,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-06-04 15:00:00,NA,"Nitrogen Suspended mg/l"
"269","USGS-TX","USGS Texas Water Science Center","nwistx.01.01901124","Quality Control Sample-Field Replicate","Water","Surface Water",2019-04-15,"11:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-56628A",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.155,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2019-05-10,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2019-04-15 16:00:00,NA,"Nitrogen Suspended mg/l"
"270","USGS-TX","USGS Texas Water Science Center","nwistx.01.00401468","Sample-Routine","Water","Surface Water",2004-05-06,"10:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.109,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2004-05-17,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2004-05-06 15:30:00,NA,"Nitrogen Suspended mg/l"
"271","USGS-TX","USGS Texas Water Science Center","nwistx.01.01301342","Quality Control Sample-Field Replicate","Water","Surface Water",2013-04-30,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey","USGS-08116650","A-1220151 TPCN VOLS: FILTERED #1 = 25.0mg/L  FILTER #2 = 19.0mg/L FILTER #3 = 23.5mg/L. Sampling eqp last used at Rosharon on 4/26/2013.",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-95 Teflon bottle",NA,"Nitrogen","Suspended",0.316,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-06-20,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-04-30 19:00:00,NA,"Nitrogen Suspended mg/l"
"272","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300891","Sample-Routine","Water","Surface Water",2003-04-15,"16:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000",NA,NA,"Not determined","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.12,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2003-05-06,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2003-04-15 21:00:00,NA,"Nitrogen Suspended mg/l"
"273","USGS-TX","USGS Texas Water Science Center","nwistx.01.01203078","Quality Control Sample-Field Replicate","Water","Surface Water",2012-07-30,"15:10:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","L-2140094 X = Time on samples is 1510   Time added to ASR per smpls, paa, 8/1/12",NA,"Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Open-Mouth Bottle",NA,"Nitrogen","Suspended",0.511,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-08-15,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-07-30 20:10:00,NA,"Nitrogen Suspended mg/l"
"274","USGS-TX","USGS Texas Water Science Center","nwistx.01.01202927","Sample-Routine","Water","Surface Water",2012-07-18,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-2020044 1 TPCN vol = 20mL,  2 TPCN vol = 19mL,  3  TPCN vol = 19mL",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.374,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-08-06,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-07-18 17:00:00,NA,"Nitrogen Suspended mg/l"
"275","USGS-TX","USGS Texas Water Science Center","nwistx.01.01402776","Sample-Routine","Water","Surface Water",2014-08-18,"12:10:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS - Texas Water Science Center","USGS-08057410","A-2330100 TPCN volumes: 23, 23, 20",NA,"Falling stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-95 Teflon bottle",NA,"Nitrogen","Suspended",0.736,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2014-12-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2014-08-18 17:10:00,NA,"Nitrogen Suspended mg/l"
"276","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802513","Sample-Routine","Water","Surface Water",2018-07-10,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","MM-54644A",NA,"Stable, high stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","Grab sample",NA,"Nitrogen","Suspended",0.323,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-08-10,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-07-10 15:00:00,NA,"Nitrogen Suspended mg/l"
"277","USGS-TX","USGS Texas Water Science Center","nwistx.01.01100499","Sample-Routine","Water","Surface Water",2011-04-13,"08:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","Heavy algae in all samples.",NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81",NA,"Nitrogen","Suspended",0.741,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2011-04-27,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2011-04-13 13:30:00,NA,"Nitrogen Suspended mg/l"
"278","USGS-TX","USGS Texas Water Science Center","nwistx.01.01302118","Sample-Routine","Water","Surface Water",2013-06-19,"12:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS-TX WSC Water-Quality Lab, Fort Worth, TX (KIR fwr)","USGS-08057200","A-1760132 TPCN volumes - 24, 21, 23",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Grab sample",NA,"Nitrogen","Suspended",0.16,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2013-09-13,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2013-06-19 17:30:00,NA,"Nitrogen Suspended mg/l"
"279","USGS-TX","USGS Texas Water Science Center","nwistx.01.01803017","Sample-Routine","Water","Surface Water",2018-08-20,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-55227G",NA,"Falling stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.175,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-09-26,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-08-20 15:00:00,NA,"Nitrogen Suspended mg/l"
"280","USGS-TX","USGS Texas Water Science Center","nwistx.01.01803160","Sample-Routine","Water","Surface Water",2018-09-05,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","MM-55152A",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.375,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-10-10,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-09-05 16:30:00,NA,"Nitrogen Suspended mg/l"
"281","USGS-TX","USGS Texas Water Science Center","nwistx.01.00900447","Sample-Routine","Water","Surface Water",2009-04-08,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","tech sample",NA,"Stable, normal stage","Routine sample","70","USGS parameter code 82398","Grab sample  (dip)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.179,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2009-04-28,NA,"Laboratory Reporting Level",0.02,"mg/l",NA,"NWIS",2009-04-08 16:30:00,NA,"Nitrogen Suspended mg/l"
"282","USGS-TX","USGS Texas Water Science Center","nwistx.01.01501765","Sample-Routine","Water","Surface Water",2015-04-07,"14:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","USGS - Texas Water Science Center","USGS-08057200","MM-41710A",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.065,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-04-27,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-04-07 19:00:00,NA,"Nitrogen Suspended mg/l"
"283","USGS-TX","USGS Texas Water Science Center","nwistx.01.01602873","Sample-Routine","Water","Surface Water",2016-05-12,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-1340090 Equipment last used at Rosharon on 4/26/16. TPCN 1 = 4.0mL, TPCN 2= 6.5mL, TPCN 3= 7.5mL. Moved station 5 location over to avoid pier. Calculated distances were supposed to be from REW but were from LEW, only recorded sampling",NA,"Falling stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.562,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2016-06-03,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2016-05-12 15:00:00,NA,"Nitrogen Suspended mg/l"
"284","USGS-TX","USGS Texas Water Science Center","nwistx.01.00300909","Sample-Routine","Water","Surface Water",2003-04-08,"09:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410",NA,NA,"Stable, normal stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.447,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,NA,2003-04-23,NA,"Lower Reporting Limit",0.022,"mg/l",NA,"NWIS",2003-04-08 14:30:00,NA,"Nitrogen Suspended mg/l"
"285","USGS-TX","USGS Texas Water Science Center","nwistx.01.01503458","Sample-Routine","Water","Surface Water",2015-07-14,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","MM-42076A",NA,"Rising stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.621,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2015-07-28,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2015-07-14 15:00:00,NA,"Nitrogen Suspended mg/l"
"286","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802439","Sample-Routine","Water","Surface Water",2018-07-10,"11:20:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057410","MM-54798G",NA,"Falling stage","Routine sample","20","USGS parameter code 82398","Equal discharge increment (edi)","US D-95 Teflon bottle",NA,"Nitrogen","Suspended",0.287,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-08-13,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-07-10 16:20:00,NA,"Nitrogen Suspended mg/l"
"287","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802813","Sample-Routine","Water","Surface Water",2018-07-10,"11:30:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","L-1930099 Updated MC from WSQ per P. Ging. JPC 8/23/18",NA,"Stable, normal stage","Routine sample","40","USGS parameter code 82398","Multiple verticals","US DH-2 Bag Sampler",NA,"Nitrogen","Suspended",0.496,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-08-13,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-07-10 16:30:00,NA,"Nitrogen Suspended mg/l"
"288","USGS-TX","USGS Texas Water Science Center","nwistx.01.01202308","Quality Control Sample-Field Replicate","Water","Surface Water",2012-06-12,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08116650","A-1670029 1 TPCN vol = 15ml,  2 TPCN vol = 15mL,   3 TPCN vol = 15mL",NA,"Falling stage","Routine sample","10","USGS parameter code 82398","Equal width increment (ewi)","US DH-81 with Teflon cap and nozzle",NA,"Nitrogen","Suspended",0.745,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2012-07-12,NA,"Long Term Method Detection Level",0.017,"mg/l",NA,"NWIS",2012-06-12 17:00:00,NA,"Nitrogen Suspended mg/l"
"289","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802680","Sample-Routine","Water","Surface Water",2018-07-25,"10:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08475000","MM-55286A",NA,"Stable, low stage","Routine sample","15","USGS parameter code 82398","10 or more equal width verticals, equal non-iso transit rate limited by velocity","US DH-81",NA,"Nitrogen","Suspended",0.392,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-09-05,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-07-25 15:00:00,NA,"Nitrogen Suspended mg/l"
"290","USGS-TX","USGS Texas Water Science Center","nwistx.01.01802438","Sample-Routine","Water","Surface Water",2018-07-09,"12:00:00","CDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"National Water Quality Assessment Program (NAWQA)","U.S. Geological Survey-Water Resources Discipline","USGS-08057200","MM-54794A",NA,"Stable, normal stage","Routine sample","30","USGS parameter code 82398","Single vertical","Weighted-bottle sampler",NA,"Nitrogen","Suspended",0.239,"mg/l",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,"49570",NA,NA,NA,NA,NA,"COMB7","USGS","TPN, GF/F, combusion",NA,"USGS-National Water Quality Lab, Denver, CO",2018-08-13,NA,"Long Term Method Detection Level",0.03,"mg/l",NA,"NWIS",2018-07-09 17:00:00,NA,"Nitrogen Suspended mg/l"
